Date, Open, Close, High, Low,Change %
17/06/2019,2889.75,2889.67,2897.27,2887.3,0
14/06/2019,2886.82,2886.98,2894.45,2879.62,0.01
13/06/2019,2886.24,2891.64,2895.24,2881.99,0.19
12/06/2019,2882.73,2879.84,2888.57,2874.68,-0.1
11/06/2019,2903.27,2885.72,2910.61,2878.53,-0.6
10/06/2019,2885.83,2886.73,2904.77,2885.51,0.03
07/06/2019,2852.87,2873.34,2884.97,2852.87,0.72
06/06/2019,2828.51,2843.49,2852.1,2822.45,0.53
05/06/2019,2818.09,2826.15,2827.28,2800.92,0.29
04/06/2019,2762.64,2803.27,2804.49,2762.64,1.47
03/06/2019,2751.53,2744.45,2763.07,2728.81,-0.26
31/05/2019,2766.15,2752.06,2768.98,2750.52,-0.51
30/05/2019,2786.94,2788.86,2799,2776.74,0.07
29/05/2019,2790.25,2783.02,2792.03,2766.06,-0.26
28/05/2019,2830.03,2802.39,2840.51,2801.58,-0.98
24/05/2019,2832.41,2826.06,2841.36,2820.19,-0.22
23/05/2019,2836.7,2822.24,2836.7,2805.49,-0.51
22/05/2019,2856.06,2856.27,2865.47,2851.11,0.01
21/05/2019,2854.02,2864.36,2868.88,2854.02,0.36
20/05/2019,2841.94,2840.23,2853.86,2831.29,-0.06
17/05/2019,2858.6,2859.53,2885.48,2854.23,0.03
16/05/2019,2855.8,2876.32,2892.15,2855.8,0.72
15/05/2019,2820.38,2850.96,2858.68,2815.08,1.08
14/05/2019,2820.12,2834.41,2852.54,2820.12,0.51
13/05/2019,2840.19,2811.87,2840.19,2801.43,-1
10/05/2019,2863.1,2881.4,2891.31,2825.39,0.64
09/05/2019,2859.84,2870.72,2875.97,2836.4,0.38
08/05/2019,2879.61,2879.42,2897.96,2873.28,-0.01
07/05/2019,2913.03,2884.05,2913.03,2862.6,-0.99
06/05/2019,2908.89,2932.47,2937.32,2898.21,0.81
03/05/2019,2929.21,2945.64,2947.85,2929.21,0.56
02/05/2019,2922.16,2917.52,2931.68,2900.5,-0.16
01/05/2019,2952.33,2923.73,2954.13,2923.36,-0.97
30/04/2019,2937.14,2945.83,2948.22,2924.11,0.3
29/04/2019,2940.58,2943.03,2949.52,2939.35,0.08
26/04/2019,2925.81,2939.88,2939.88,2917.56,0.48
25/04/2019,2928.99,2926.17,2933.1,2912.84,-0.1
24/04/2019,2934,2927.25,2936.83,2926.05,-0.23
23/04/2019,2909.99,2933.68,2936.31,2908.53,0.81
22/04/2019,2898.78,2907.97,2909.51,2896.35,0.32
18/04/2019,2904.81,2905.03,2908.4,2891.9,0.01
17/04/2019,2916.04,2900.45,2918,2895.45,-0.53
16/04/2019,2912.26,2907.06,2916.06,2900.71,-0.18
15/04/2019,2908.32,2905.58,2909.6,2896.48,-0.09
12/04/2019,2900.86,2907.41,2910.54,2898.37,0.23
11/04/2019,2891.92,2888.32,2893.42,2881.99,-0.12
10/04/2019,2881.37,2888.21,2889.71,2879.13,0.24
09/04/2019,2886.58,2878.2,2886.88,2873.33,-0.29
08/04/2019,2888.46,2895.77,2895.95,2880.78,0.25
05/04/2019,2884.16,2892.74,2893.24,2882.99,0.3
04/04/2019,2873.99,2879.39,2881.28,2867.14,0.19
03/04/2019,2876.09,2873.4,2885.25,2865.17,-0.09
02/04/2019,2868.24,2867.24,2872.9,2858.75,-0.03
01/04/2019,2848.63,2867.19,2869.4,2848.63,0.65
29/03/2019,2828.27,2834.4,2836.03,2819.23,0.22
28/03/2019,2809.4,2815.44,2819.71,2798.77,0.21
27/03/2019,2819.72,2805.37,2825.56,2787.72,-0.51
26/03/2019,2812.66,2818.46,2829.87,2803.99,0.21
25/03/2019,2796.01,2798.36,2809.79,2785.02,0.08
22/03/2019,2844.52,2800.71,2846.16,2800.47,-1.54
21/03/2019,2819.72,2854.88,2860.31,2817.38,1.25
20/03/2019,2831.34,2824.23,2843.54,2812.43,-0.25
19/03/2019,2840.76,2832.57,2852.42,2823.27,-0.29
18/03/2019,2822.61,2832.94,2835.41,2821.99,0.37
15/03/2019,2810.79,2822.48,2830.73,2810.79,0.42
14/03/2019,2810.38,2808.48,2815,2803.46,-0.07
13/03/2019,2799.78,2810.92,2821.24,2799.78,0.4
12/03/2019,2787.34,2791.52,2798.32,2786.73,0.15
11/03/2019,2747.61,2783.3,2784,2747.61,1.3
08/03/2019,2730.79,2743.07,2744.13,2722.27,0.45
07/03/2019,2766.53,2748.93,2767.25,2739.09,-0.64
06/03/2019,2790.27,2771.45,2790.27,2768.69,-0.67
05/03/2019,2794.41,2789.65,2796.44,2782.97,-0.17
04/03/2019,2814.37,2792.81,2816.88,2767.66,-0.77
01/03/2019,2798.22,2803.69,2808.02,2787.38,0.2
28/02/2019,2788.11,2784.49,2793.73,2782.51,-0.13
27/02/2019,2787.5,2792.38,2795.76,2775.13,0.18
26/02/2019,2792.36,2793.9,2803.12,2789.47,0.06
25/02/2019,2804.35,2796.11,2813.49,2794.99,-0.29
22/02/2019,2780.67,2792.67,2794.2,2779.11,0.43
21/02/2019,2780.24,2774.88,2781.58,2764.55,-0.19
20/02/2019,2779.05,2784.7,2789.88,2774.06,0.2
19/02/2019,2769.28,2779.76,2787.33,2767.29,0.38
15/02/2019,2760.24,2775.6,2775.66,2760.24,0.56
14/02/2019,2743.5,2745.73,2757.9,2731.23,0.08
13/02/2019,2750.3,2753.03,2761.85,2748.63,0.1
12/02/2019,2722.61,2744.73,2748.19,2722.61,0.81
11/02/2019,2712.4,2709.8,2718.05,2703.79,-0.1
08/02/2019,2692.36,2707.88,2708.07,2681.83,0.58
07/02/2019,2717.53,2706.05,2719.32,2687.26,-0.42
06/02/2019,2735.05,2731.61,2738.08,2724.15,-0.13
05/02/2019,2728.34,2737.7,2738.98,2724.03,0.34
04/02/2019,2706.49,2724.87,2724.99,2698.75,0.68
01/02/2019,2702.32,2706.53,2716.66,2696.88,0.16
31/01/2019,2685.49,2704.1,2708.95,2678.65,0.69
30/01/2019,2653.62,2681.05,2690.44,2648.34,1.03
29/01/2019,2644.89,2640,2650.93,2631.05,-0.18
28/01/2019,2644.97,2643.85,2644.97,2624.06,-0.04
25/01/2019,2657.44,2664.76,2672.38,2657.33,0.28
24/01/2019,2638.84,2642.33,2647.2,2627.01,0.13
23/01/2019,2643.48,2638.7,2653.19,2612.86,-0.18
22/01/2019,2657.88,2632.9,2657.88,2617.27,-0.94
18/01/2019,2651.27,2670.71,2675.47,2647.58,0.73
17/01/2019,2609.28,2635.96,2645.06,2606.36,1.02
16/01/2019,2614.75,2616.1,2625.76,2612.68,0.05
15/01/2019,2585.1,2610.3,2613.08,2585.1,0.97
14/01/2019,2580.31,2582.61,2589.32,2570.41,0.09
11/01/2019,2588.11,2596.26,2596.27,2577.4,0.31
10/01/2019,2573.51,2596.64,2597.82,2562.02,0.9
09/01/2019,2580,2584.96,2595.32,2568.89,0.19
08/01/2019,2568.11,2574.41,2579.82,2547.56,0.25
07/01/2019,2535.61,2549.69,2566.16,2524.56,0.56
04/01/2019,2474.33,2531.94,2538.07,2474.33,2.33
03/01/2019,2491.92,2447.89,2493.14,2443.96,-1.77
02/01/2019,2476.96,2510.03,2519.49,2467.47,1.34
31/12/2018,2498.94,2506.85,2509.24,2482.82,0.32
28/12/2018,2498.77,2485.74,2520.27,2472.89,-0.52
27/12/2018,2442.5,2488.83,2489.1,2397.94,1.9
26/12/2018,2363.12,2467.7,2467.76,2346.58,4.43
24/12/2018,2400.56,2351.1,2410.34,2351.1,-2.06
21/12/2018,2465.38,2416.62,2504.41,2408.55,-1.98
20/12/2018,2496.77,2467.42,2509.63,2441.18,-1.18
19/12/2018,2547.05,2506.96,2585.29,2488.96,-1.57
18/12/2018,2559.9,2546.16,2573.99,2528.71,-0.54
17/12/2018,2590.75,2545.94,2601.13,2530.54,-1.73
14/12/2018,2629.68,2599.95,2635.07,2593.84,-1.13
13/12/2018,2658.7,2650.54,2670.19,2637.27,-0.31
12/12/2018,2658.23,2651.07,2685.44,2650.26,-0.27
11/12/2018,2664.44,2636.78,2674.35,2621.3,-1.04
10/12/2018,2630.86,2637.72,2647.51,2583.23,0.26
07/12/2018,2691.26,2633.08,2708.54,2623.14,-2.16
06/12/2018,2663.51,2695.95,2696.15,2621.53,1.22
04/12/2018,2782.43,2700.06,2785.93,2697.18,-2.96
03/12/2018,2790.5,2790.37,2800.18,2773.38,0
30/11/2018,2737.76,2760.17,2760.88,2732.76,0.82
29/11/2018,2736.97,2737.76,2753.75,2722.94,0.03
28/11/2018,2691.45,2743.79,2744,2684.38,1.94
27/11/2018,2663.75,2682.17,2682.53,2655.89,0.69
26/11/2018,2649.97,2673.45,2674.35,2649.97,0.89
23/11/2018,2633.36,2632.56,2647.55,2631.09,-0.03
21/11/2018,2657.74,2649.93,2670.73,2649.82,-0.29
20/11/2018,2654.6,2641.89,2669.44,2631.52,-0.48
19/11/2018,2730.74,2690.73,2733.16,2681.09,-1.47
16/11/2018,2718.54,2736.27,2746.75,2712.16,0.65
15/11/2018,2693.52,2730.2,2735.38,2670.75,1.36
14/11/2018,2737.9,2701.58,2746.8,2685.75,-1.33
13/11/2018,2730.05,2722.18,2754.6,2714.98,-0.29
12/11/2018,2773.93,2726.22,2775.99,2722,-1.72
09/11/2018,2794.1,2781.01,2794.1,2764.24,-0.47
08/11/2018,2806.38,2806.83,2814.75,2794.99,0.02
07/11/2018,2774.13,2813.89,2815.15,2774.13,1.43
06/11/2018,2738.4,2755.45,2756.82,2737.08,0.62
05/11/2018,2726.37,2738.31,2744.27,2717.94,0.44
02/11/2018,2745.45,2723.06,2756.55,2700.44,-0.82
01/11/2018,2717.58,2740.37,2741.67,2708.85,0.84
31/10/2018,2705.6,2711.74,2736.69,2705.6,0.23
30/10/2018,2640.68,2682.63,2685.43,2635.34,1.59
29/10/2018,2682.65,2641.25,2706.85,2603.54,-1.54
26/10/2018,2667.86,2658.69,2692.38,2628.16,-0.34
25/10/2018,2674.88,2705.57,2722.7,2667.84,1.15
24/10/2018,2737.87,2656.1,2742.59,2651.89,-2.99
23/10/2018,2721.03,2740.69,2753.59,2691.43,0.72
22/10/2018,2773.94,2755.88,2778.94,2749.22,-0.65
19/10/2018,2775.66,2767.78,2797.77,2760.27,-0.28
18/10/2018,2802,2768.78,2806.04,2755.18,-1.19
17/10/2018,2811.67,2809.21,2816.94,2781.81,-0.09
16/10/2018,2767.05,2809.92,2813.46,2766.91,1.55
15/10/2018,2763.83,2750.79,2775.99,2749.03,-0.47
12/10/2018,2770.54,2767.13,2775.77,2729.44,-0.12
11/10/2018,2776.87,2728.37,2795.14,2710.51,-1.75
10/10/2018,2873.9,2785.68,2874.02,2784.86,-3.07
09/10/2018,2882.51,2880.34,2894.83,2874.27,-0.08
08/10/2018,2877.53,2884.43,2889.45,2862.08,0.24
05/10/2018,2902.54,2885.57,2909.64,2869.29,-0.58
04/10/2018,2919.35,2901.61,2919.78,2883.92,-0.61
03/10/2018,2931.69,2925.51,2939.86,2921.36,-0.21
02/10/2018,2923.8,2923.43,2931.42,2919.37,-0.01
01/10/2018,2926.29,2924.59,2937.06,2917.91,-0.06
28/09/2018,2910.03,2913.98,2920.53,2907.5,0.14
27/09/2018,2911.65,2914,2927.22,2909.27,0.08
26/09/2018,2916.98,2905.97,2931.15,2903.28,-0.38
25/09/2018,2921.75,2915.56,2923.95,2913.7,-0.21
24/09/2018,2921.83,2919.37,2923.79,2912.63,-0.08
21/09/2018,2936.76,2929.67,2940.91,2927.11,-0.24
20/09/2018,2919.73,2930.75,2934.8,2919.73,0.38
19/09/2018,2906.6,2907.95,2912.36,2903.82,0.05
18/09/2018,2890.74,2904.31,2911.17,2890.43,0.47
17/09/2018,2903.83,2888.8,2904.65,2886.16,-0.52
14/09/2018,2906.38,2904.98,2908.3,2895.77,-0.05
13/09/2018,2896.85,2904.18,2906.76,2896.39,0.25
12/09/2018,2888.29,2888.92,2894.65,2879.2,0.02
11/09/2018,2871.57,2887.89,2892.52,2866.78,0.57
10/09/2018,2881.39,2877.13,2886.93,2875.94,-0.15
07/09/2018,2868.26,2871.68,2883.81,2864.12,0.12
06/09/2018,2888.64,2878.05,2892.05,2867.29,-0.37
05/09/2018,2891.59,2888.6,2894.21,2876.92,-0.1
04/09/2018,2896.96,2896.72,2900.18,2885.13,-0.01
31/08/2018,2898.37,2901.52,2906.32,2891.73,0.11
30/08/2018,2908.94,2901.13,2912.46,2895.22,-0.27
29/08/2018,2900.62,2914.04,2916.5,2898.4,0.46
28/08/2018,2901.45,2897.52,2903.77,2893.5,-0.14
27/08/2018,2884.69,2896.74,2898.25,2884.69,0.42
24/08/2018,2862.35,2874.69,2876.16,2862.35,0.43
23/08/2018,2860.29,2856.98,2868.78,2854.03,-0.12
22/08/2018,2860.99,2861.82,2867.54,2856.05,0.03
21/08/2018,2861.51,2862.96,2873.23,2861.32,0.05
20/08/2018,2853.93,2857.05,2859.76,2850.62,0.11
17/08/2018,2838.32,2850.13,2855.63,2833.73,0.42
16/08/2018,2831.44,2840.69,2850.49,2831.44,0.33
15/08/2018,2827.95,2818.37,2827.95,2802.49,-0.34
14/08/2018,2827.88,2839.96,2843.11,2826.58,0.43
13/08/2018,2835.46,2821.93,2843.4,2819.88,-0.48
10/08/2018,2839.64,2833.28,2842.2,2825.81,-0.22
09/08/2018,2857.19,2853.58,2862.48,2851.98,-0.13
08/08/2018,2856.79,2857.7,2862.44,2853.09,0.03
07/08/2018,2855.92,2858.45,2863.43,2855.92,0.09
06/08/2018,2840.29,2850.4,2853.29,2835.98,0.36
03/08/2018,2829.62,2840.35,2840.38,2827.37,0.38
02/08/2018,2800.48,2827.22,2829.91,2796.34,0.95
01/08/2018,2821.17,2813.36,2825.83,2805.85,-0.28
31/07/2018,2809.73,2816.29,2824.46,2808.06,0.23
30/07/2018,2819,2802.6,2821.74,2798.11,-0.58
27/07/2018,2842.35,2818.82,2843.17,2808.34,-0.83
26/07/2018,2835.49,2837.44,2845.57,2835.26,0.07
25/07/2018,2817.73,2846.07,2848.03,2817.73,1.01
24/07/2018,2820.68,2820.4,2829.99,2811.12,-0.01
23/07/2018,2799.17,2806.98,2808.61,2795.14,0.28
20/07/2018,2804.55,2801.83,2809.7,2800.01,-0.1
19/07/2018,2809.37,2804.49,2812.05,2799.77,-0.17
18/07/2018,2811.35,2815.62,2816.76,2805.89,0.15
17/07/2018,2789.34,2809.55,2814.19,2789.24,0.72
16/07/2018,2801.43,2798.43,2803.71,2793.39,-0.11
13/07/2018,2796.93,2801.31,2804.53,2791.69,0.16
12/07/2018,2783.14,2798.29,2799.22,2781.53,0.54
11/07/2018,2779.82,2774.02,2785.91,2770.77,-0.21
10/07/2018,2788.56,2793.84,2795.58,2786.24,0.19
09/07/2018,2768.51,2784.17,2784.65,2768.51,0.57
06/07/2018,2737.68,2759.82,2764.41,2733.52,0.81
05/07/2018,2724.19,2736.61,2737.83,2716.02,0.46
03/07/2018,2733.27,2713.22,2736.58,2711.16,-0.73
02/07/2018,2704.95,2726.71,2727.26,2698.95,0.8
29/06/2018,2727.13,2718.37,2743.26,2718.03,-0.32
28/06/2018,2698.69,2716.31,2724.34,2691.99,0.65
27/06/2018,2728.45,2699.63,2746.09,2699.38,-1.06
26/06/2018,2722.12,2723.06,2732.91,2715.6,0.03
25/06/2018,2742.94,2717.07,2742.94,2698.67,-0.94
22/06/2018,2760.79,2754.88,2764.17,2752.68,-0.21
21/06/2018,2769.28,2749.76,2769.28,2744.39,-0.7
20/06/2018,2769.73,2767.32,2774.86,2763.91,-0.09
19/06/2018,2752.01,2762.59,2765.05,2743.19,0.38
18/06/2018,2765.79,2773.75,2774.99,2757.12,0.29
15/06/2018,2777.78,2779.66,2782.81,2761.73,0.07
14/06/2018,2783.21,2782.49,2789.06,2776.52,-0.03
13/06/2018,2787.94,2775.63,2791.47,2774.65,-0.44
12/06/2018,2785.6,2786.85,2789.8,2778.78,0.04
11/06/2018,2780.18,2782,2790.21,2780.17,0.07
08/06/2018,2765.84,2779.03,2779.39,2763.59,0.48
07/06/2018,2774.84,2770.37,2779.9,2760.16,-0.16
06/06/2018,2753.25,2772.35,2772.39,2748.46,0.69
05/06/2018,2748.46,2748.8,2752.61,2739.51,0.01
04/06/2018,2741.67,2746.87,2749.16,2740.54,0.19
01/06/2018,2718.7,2734.62,2736.93,2718.7,0.59
31/05/2018,2720.98,2705.27,2722.5,2700.68,-0.58
30/05/2018,2702.43,2724.01,2729.34,2702.43,0.8
29/05/2018,2705.11,2689.86,2710.67,2676.81,-0.56
25/05/2018,2723.6,2721.33,2727.36,2714.99,-0.08
24/05/2018,2730.94,2727.76,2731.97,2707.38,-0.12
23/05/2018,2713.98,2733.29,2733.33,2709.54,0.71
22/05/2018,2738.34,2724.44,2742.24,2721.88,-0.51
21/05/2018,2725.95,2733.01,2739.19,2725.7,0.26
18/05/2018,2717.35,2712.97,2719.5,2709.18,-0.16
17/05/2018,2719.71,2720.13,2731.96,2711.36,0.02
16/05/2018,2712.62,2722.46,2727.76,2712.17,0.36
15/05/2018,2718.59,2711.45,2718.59,2701.91,-0.26
14/05/2018,2733.37,2730.13,2742.1,2725.47,-0.12
11/05/2018,2722.7,2727.72,2732.86,2717.45,0.18
10/05/2018,2705.02,2723.07,2726.11,2704.54,0.67
09/05/2018,2678.12,2697.79,2701.27,2674.14,0.73
08/05/2018,2670.26,2671.92,2676.34,2655.2,0.06
07/05/2018,2669.36,2672.63,2683.35,2664.7,0.12
04/05/2018,2621.45,2663.42,2670.93,2615.32,1.6
03/05/2018,2628.08,2629.73,2637.14,2594.62,0.06
02/05/2018,2654.24,2635.67,2660.87,2631.7,-0.7
01/05/2018,2643.64,2654.8,2655.27,2625.41,0.42
30/04/2018,2675.05,2648.05,2682.92,2648.04,-1.01
27/04/2018,2675.47,2669.91,2677.35,2659.01,-0.21
26/04/2018,2651.65,2666.94,2676.48,2647.16,0.58
25/04/2018,2634.92,2639.4,2645.3,2612.67,0.17
24/04/2018,2680.8,2634.56,2683.55,2617.32,-1.72
23/04/2018,2675.4,2670.29,2682.86,2657.99,-0.19
20/04/2018,2692.56,2670.14,2693.94,2660.61,-0.83
19/04/2018,2701.16,2693.13,2702.84,2681.9,-0.3
18/04/2018,2710.11,2708.64,2717.49,2703.63,-0.05
17/04/2018,2692.74,2706.39,2713.34,2692.05,0.51
16/04/2018,2670.1,2677.84,2686.49,2665.16,0.29
13/04/2018,2676.9,2656.3,2680.26,2645.05,-0.77
12/04/2018,2653.83,2663.99,2674.72,2653.83,0.38
11/04/2018,2643.89,2642.19,2661.43,2639.25,-0.06
10/04/2018,2638.41,2656.87,2665.45,2635.78,0.7
09/04/2018,2617.18,2613.16,2653.55,2610.79,-0.15
06/04/2018,2645.82,2604.47,2656.88,2586.27,-1.56
05/04/2018,2657.36,2662.84,2672.08,2649.58,0.21
04/04/2018,2584.04,2644.69,2649.86,2573.61,2.35
03/04/2018,2592.17,2614.45,2619.14,2575.49,0.86
02/04/2018,2633.45,2581.88,2638.3,2553.8,-1.96
29/03/2018,2614.41,2640.87,2659.07,2609.72,1.01
28/03/2018,2611.3,2605,2632.65,2593.06,-0.24
27/03/2018,2667.57,2612.62,2674.78,2596.12,-2.06
26/03/2018,2619.35,2658.55,2661.36,2601.81,1.5
23/03/2018,2646.71,2588.26,2657.67,2585.89,-2.21
22/03/2018,2691.36,2643.69,2695.68,2641.59,-1.77
21/03/2018,2714.99,2711.93,2739.14,2709.79,-0.11
20/03/2018,2715.05,2716.94,2724.22,2710.05,0.07
19/03/2018,2741.38,2712.92,2741.38,2694.59,-1.04
16/03/2018,2750.57,2752.01,2761.85,2749.97,0.05
15/03/2018,2754.27,2747.33,2763.03,2741.47,-0.25
14/03/2018,2774.06,2749.48,2777.11,2744.38,-0.89
13/03/2018,2792.31,2765.31,2801.9,2758.68,-0.97
12/03/2018,2790.54,2783.02,2796.98,2779.26,-0.27
09/03/2018,2752.91,2786.57,2786.57,2751.54,1.22
08/03/2018,2732.75,2738.97,2740.45,2722.65,0.23
07/03/2018,2710.18,2726.8,2730.6,2701.74,0.61
06/03/2018,2730.18,2728.12,2732.08,2711.26,-0.08
05/03/2018,2681.06,2720.94,2728.09,2675.75,1.49
02/03/2018,2658.89,2691.25,2696.25,2647.32,1.22
01/03/2018,2715.22,2677.67,2730.89,2659.65,-1.38
28/02/2018,2753.78,2713.83,2761.52,2713.54,-1.45
27/02/2018,2780.45,2744.28,2789.15,2744.22,-1.3
26/02/2018,2757.37,2779.6,2780.64,2753.78,0.81
23/02/2018,2715.8,2747.3,2747.76,2713.74,1.16
22/02/2018,2710.42,2703.96,2731.26,2697.77,-0.24
21/02/2018,2720.53,2701.33,2747.75,2701.29,-0.71
20/02/2018,2726.01,2716.26,2737.6,2706.76,-0.36
16/02/2018,2727.14,2732.22,2754.42,2725.11,0.19
15/02/2018,2713.46,2731.2,2731.51,2689.82,0.65
14/02/2018,2651.21,2698.63,2702.1,2648.87,1.79
13/02/2018,2646.27,2662.94,2668.84,2637.08,0.63
12/02/2018,2636.75,2656,2672.61,2622.45,0.73
09/02/2018,2601.78,2619.55,2638.67,2532.69,0.68
08/02/2018,2685.01,2581,2685.27,2580.56,-3.87
07/02/2018,2690.95,2681.66,2727.67,2681.33,-0.35
06/02/2018,2614.78,2695.14,2701.04,2593.07,3.07
05/02/2018,2741.06,2648.94,2763.39,2638.17,-3.36
02/02/2018,2808.92,2762.13,2808.92,2759.97,-1.67
01/02/2018,2816.45,2821.98,2835.96,2812.7,0.2
31/01/2018,2832.41,2823.81,2839.26,2813.04,-0.3
30/01/2018,2832.74,2822.43,2837.75,2818.27,-0.36
29/01/2018,2867.23,2853.53,2870.62,2851.48,-0.48
26/01/2018,2847.48,2872.87,2872.87,2846.18,0.89
25/01/2018,2846.24,2839.25,2848.56,2830.94,-0.25
24/01/2018,2845.42,2837.54,2852.97,2824.81,-0.28
23/01/2018,2835.05,2839.13,2842.24,2830.59,0.14
22/01/2018,2809.16,2832.97,2833.03,2808.12,0.85
19/01/2018,2802.6,2810.3,2810.33,2798.08,0.27
18/01/2018,2802.4,2798.03,2805.83,2792.56,-0.16
17/01/2018,2784.99,2802.56,2807.04,2778.38,0.63
16/01/2018,2798.96,2776.42,2807.54,2768.64,-0.81
12/01/2018,2770.18,2786.24,2787.85,2769.64,0.58
11/01/2018,2752.97,2767.56,2767.56,2752.78,0.53
10/01/2018,2745.55,2748.23,2750.8,2736.06,0.1
09/01/2018,2751.15,2751.29,2759.14,2747.86,0.01
08/01/2018,2742.67,2747.71,2748.51,2737.6,0.18
05/01/2018,2731.33,2743.15,2743.45,2727.92,0.43
04/01/2018,2719.31,2723.99,2729.29,2719.07,0.17
03/01/2018,2697.85,2713.06,2714.37,2697.77,0.56
02/01/2018,2683.73,2695.81,2695.89,2682.36,0.45
29/12/2017,2689.15,2673.61,2692.12,2673.61,-0.58
28/12/2017,2686.1,2687.54,2687.66,2682.69,0.05
27/12/2017,2682.1,2682.62,2685.64,2678.91,0.02
26/12/2017,2679.09,2680.5,2682.74,2677.96,0.05
22/12/2017,2684.22,2683.34,2685.35,2678.13,-0.03
21/12/2017,2683.02,2684.57,2692.64,2682.4,0.06
20/12/2017,2688.18,2679.25,2691.01,2676.11,-0.33
19/12/2017,2692.71,2681.47,2694.44,2680.74,-0.42
18/12/2017,2685.92,2690.16,2694.97,2685.92,0.16
15/12/2017,2660.63,2675.81,2679.63,2659.14,0.57
14/12/2017,2665.87,2652.01,2668.09,2652.01,-0.52
13/12/2017,2667.59,2662.85,2671.88,2662.85,-0.18
12/12/2017,2661.73,2664.11,2669.72,2659.78,0.09
11/12/2017,2652.19,2659.99,2660.33,2651.47,0.29
08/12/2017,2646.21,2651.5,2651.65,2644.1,0.2
07/12/2017,2628.38,2636.98,2640.99,2626.53,0.33
06/12/2017,2626.24,2629.27,2634.41,2624.75,0.12
05/12/2017,2639.78,2629.57,2648.72,2627.73,-0.39
04/12/2017,2657.19,2639.44,2665.19,2639.03,-0.67
01/12/2017,2645.1,2642.22,2650.62,2605.52,-0.11
30/11/2017,2633.93,2647.58,2657.74,2633.93,0.52
29/11/2017,2627.82,2626.07,2634.89,2620.32,-0.07
28/11/2017,2605.94,2627.04,2627.69,2605.44,0.81
27/11/2017,2602.66,2601.42,2606.41,2598.87,-0.05
24/11/2017,2600.42,2602.42,2604.21,2600.42,0.08
22/11/2017,2600.31,2597.08,2600.94,2595.23,-0.12
21/11/2017,2589.17,2599.03,2601.19,2589.17,0.38
20/11/2017,2579.49,2582.14,2584.64,2578.24,0.1
17/11/2017,2582.94,2578.85,2583.96,2577.62,-0.16
16/11/2017,2572.95,2585.64,2590.09,2572.95,0.49
15/11/2017,2569.45,2564.62,2572.84,2557.45,-0.19
14/11/2017,2577.75,2578.87,2579.66,2566.56,0.04
13/11/2017,2576.53,2584.84,2587.66,2574.48,0.32
10/11/2017,2580.18,2582.3,2583.81,2575.57,0.08
09/11/2017,2584,2584.62,2586.5,2566.33,0.02
08/11/2017,2588.71,2594.38,2595.47,2585.02,0.22
07/11/2017,2592.11,2590.64,2597.02,2584.35,-0.06
06/11/2017,2587.47,2591.13,2593.38,2585.66,0.14
03/11/2017,2581.93,2587.84,2588.42,2576.77,0.23
02/11/2017,2579.46,2579.85,2581.11,2566.17,0.02
01/11/2017,2583.21,2579.36,2588.4,2574.92,-0.15
31/10/2017,2575.99,2575.26,2578.29,2572.15,-0.03
30/10/2017,2577.75,2572.83,2580.03,2568.25,-0.19
27/10/2017,2570.26,2581.07,2582.98,2565.94,0.42
26/10/2017,2560.08,2560.4,2567.07,2559.8,0.01
25/10/2017,2566.52,2557.15,2567.4,2544,-0.37
24/10/2017,2568.66,2569.13,2572.18,2565.58,0.02
23/10/2017,2578.08,2564.98,2578.29,2564.33,-0.51
20/10/2017,2567.56,2575.21,2575.44,2567.56,0.3
19/10/2017,2553.39,2562.1,2562.36,2547.92,0.34
18/10/2017,2562.87,2561.26,2564.11,2559.67,-0.06
17/10/2017,2557.17,2559.36,2559.71,2554.69,0.09
16/10/2017,2555.57,2557.64,2559.47,2552.64,0.08
13/10/2017,2555.66,2553.17,2557.65,2552.09,-0.1
12/10/2017,2552.88,2550.93,2555.33,2548.31,-0.08
11/10/2017,2550.62,2555.24,2555.24,2547.95,0.18
10/10/2017,2549.99,2550.64,2555.23,2544.86,0.03
09/10/2017,2551.39,2544.73,2551.82,2541.6,-0.26
06/10/2017,2547.44,2549.33,2549.41,2543.79,0.07
05/10/2017,2540.86,2552.07,2552.51,2540.02,0.44
04/10/2017,2533.48,2537.74,2540.53,2531.8,0.17
03/10/2017,2530.34,2534.58,2535.13,2528.85,0.17
02/10/2017,2521.2,2529.12,2529.23,2520.4,0.31
29/09/2017,2509.96,2519.36,2519.44,2507.99,0.37
28/09/2017,2503.41,2510.06,2510.81,2502.93,0.27
27/09/2017,2503.3,2507.04,2511.75,2495.91,0.15
26/09/2017,2501.04,2496.84,2503.51,2495.12,-0.17
25/09/2017,2499.39,2496.66,2502.54,2488.03,-0.11
22/09/2017,2497.26,2502.22,2503.47,2496.54,0.2
21/09/2017,2507.16,2500.6,2507.16,2499,-0.26
20/09/2017,2506.84,2508.24,2508.85,2496.67,0.06
19/09/2017,2506.29,2506.65,2507.84,2503.19,0.01
18/09/2017,2502.51,2503.87,2508.32,2499.92,0.05
15/09/2017,2495.67,2500.23,2500.23,2493.16,0.18
14/09/2017,2494.56,2495.62,2498.43,2491.35,0.04
13/09/2017,2493.89,2498.37,2498.37,2492.14,0.18
12/09/2017,2491.94,2496.48,2496.77,2490.37,0.18
11/09/2017,2474.52,2488.11,2488.95,2474.52,0.55
08/09/2017,2462.25,2461.43,2467.11,2459.4,-0.03
07/09/2017,2468.06,2465.1,2468.62,2460.29,-0.12
